symbol,price_usd,name,market_cap,decimals,address
MDAI,1.84e-05,MemeDao.Ai,0.0,18.0,0xf6043bea98b07f0bea7813aeb22d0cb70c91c0c4
YFID,0.0999949299517085,YFIDapp,0.0,,0x61266424b904d65ceb2945a1413ac322185187d5
MCS,2.966e-05,MCS,0.0,18.0,0x2fdf40c484b1bd6f1c214acac737fedc8b03e5a8
YFIIG,0.128183,YFII Gold,0.0,18.0,0xef8ba8cba86f81b3108f60186fce9c81b5096d5c
YFILD,0.440153,YFILEND.FINANCE,0.0,18.0,0xcec2387e04f9815bf12670dbf6cf03bba26df25f
YFIX,0.17299,YFIX.finance,0.0,18.0,0xa4f779074850d320b5553c9db5fc6a8ab15bd34a
MCO2,1.68,MOSS CARBON CREDIT,0.0,18.0,0xfc98e825a2264d890f9a1e68ed50e1526abccacd
YFO,5.93,YFIONE,0.0,18.0,0xac0c8da4a4748d8d821a0973d00b157aa78c473d
MCO,2.76,MCO,0.0,8.0,0xb63b606ac810a52cca15e44bb630fd42d8d1d83d
ABAT,0.21132222069338755,Aave BAT,0.0,18.0,0xe1ba0fb44ccb0d11b80f92f4f8ed94ca3ff51d00
YFF,2e-06,YFF.Finance,0.0,18.0,0x8be6a6158f6b8a19fe60569c757d16e546c2296d
ABI,2.36,Abachi,0.0,9.0,0x6d5f5317308c6fe7d6ce16930353a8dfd92ba4d7
LIFT,0.04099052,UPLIFT,0.0,18.0,0x513c3200f227ebb62e3b3d00b7a83779643a71cf
YCURVE,0.01077654,LP-yCurve,0.0,18.0,0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8
MES,6.424e-05,MESCHAIN,0.0,8.0,0x8f1135ea4f8946949441716d66e5390c5a990df0
ABUSD,1.006,Aave BUSD v1,0.0,18.0,0x6ee0f7bb50a54ab5253da0667b0dc2ee526c30a8
MERC,0.0055,Liquid Mercury,0.0,18.0,0xa203eb78fee91c8459c6d4ef3a899d8724ee5b35
MEOW,42.71,LiquiCats,0.0,18.0,0xfb1f65955e168e0ef500b170eed4a4efeb99ae32
MEMEX,0.00019547957085190392,MEMEX,0.0,,0xd89310f4baedb33afb36d7cc45bb8847f4463060
YEET,0.0015949008846478526,YEET DAO,0.0,,0x429aca1ccd47296483d1281c85b24e842de0b758
YEFIM,1.008,Yearn Finance Management,0.0,18.0,0x4b34c0cbeef271f895d339c5f76322d71a60782b
MEMEME,1.2280111041049151e-05,MEMEME,0.0,,0x1a963df363d01eebb2816b366d61c917f20e1ebe
ABPT,0.09548,Aave Balancer Pool Token,0.0,18.0,0x41a08648c3766f9f9d85598ff102a08f4ef84f84
YELD,0.076827,PolyYeld,0.0,18.0,0x1fd6cf265fd3428f655378a803658942095b4c4e
MEME20,0.00744062,MEME LTD,0.0,18.0,0x60acd58d00b2bcc9a8924fdaa54a2f7c0793b3b2
MEME,1.274e-05,Meme Protocol,0.0,18.0,0xa223e8a8d445b5b9a2f477c00ae79267a8f94225
YFE,0.877792,YFE Money,0.0,18.0,0x33811d4edbcaed10a685254eb5d3c4e4398520d2
LILFLOKI,5.8842062380586e-10,Lil Floki,0.0,,0x471518efaf6103599c51c05f56503a9c3f170273
YESP,0.0029052420353007516,Yesports,0.0,,0x46cca329970b33e1a007dd4ef0594a1cedb3e72a
LILFLOKICEO,1.1101e-08,LilFlokiCeo,0.0,9.0,0x83d4cf08be796a08041a71152b653c828211c866
MEMAG,0.0034643616025128005,Meta Masters Guild,0.0,18.0,0x6e39a587691b8c9d4341ce0a960998ed6f537af6
YETIC,2.30153e-10,YETICOIN,0.0,9.0,0xdf96bde075d59e9143b325c75af38e208c986e6f
LIMEX,6.829e-05,LIMESTONE NETWORK,0.0,8.0,0x400b1d8a7dd8c471026b2c8cbe1062b27d120538
ABI,2.36,Abachi,0.0,9.0,0xa31dfe74cda04de990cafc6a0ab2bb6d6c9077cd
YFA,0.2001900499533704,YFA Finance,0.0,,0xef327568556310d344c49fb7ce6cbfe7b2bb83e6
YFB2,1.49,Yearn Finance Bit2,0.0,18.0,0x59e7b5db9be0bdd26fa048d39e01fee456ab674e
MEM,0.02408454,MEMECOIN,0.0,18.0,0x42dbbd5ae373fea2fc320f62d44c058522bb3758
MELOS,0.00745148,MELOS STUDIO,0.0,18.0,0x1afb69dbc9f54d08dab1bd3436f8da1af819e647
YFDT,1.16119e-07,Yearn Finance Diamond,0.0,18.0,0x1378ec93ab2b07ba5a0eaef19cf354a33f64b9fd
MCN,5.78,MCN Ventures,0.0,18.0,0xd91e9a0fef7c0fa4ebdaf4d0acf55888949a2a9b
YFX,1.052,YieldFarming Index,0.0,18.0,0xaae0c3856e665ff9b3e2872b6d75939d810b7e40
AAMMDAI,1.001,Aave AMM DAI,0.0,18.0,0x79be75ffc64dd58e66787e4eae470c8a1fd08ba4
YFX,0.0522865887431515,Your Future Exchange,0.0,18.0,0xf55a93b613d172b86c2ba3981a849dae2aecde2f
YOURWALLET,0.00023814,YourWallet ETH,0.0,18.0,0xda70fbac9e1c9ac3475c24a3a847f85f1388c429
MBTC,1.14029e-07,MiniBitcoin,0.0,8.0,0x7e8c149f70437eba6785f9059190a5b08abf03de
MBONK,0.0088025,megaBonk,0.0,18.0,0xacfe45c352c902ae3a3f9b6bfe6ec994c5d791bf
MBN,0.0139138,Mobilian Coin,0.0,18.0,0xaf80951201a0eff85a0fd3adf4c7043db856d3e6
YRISE,0.380694,yRise Finance,0.0,18.0,0x6051c1354ccc51b4d561e43b02735deae64768b8
MBET,0.02020366,METABET,0.0,18.0,0x37c4822dfcea7211d1d9876dabd48c62d46dbaab
AAMMUNISNXWETH,267.3,Aave AMM UniSNXWETH,0.0,18.0,0x38e491a71291cd43e8de63b7253e482622184894
YSHORI,0.00046728637673380737,Shori,0.0,,0x25644ea5be09d1266b5df3f96559ecdc2d0ad69b
YSR,2e-05,Ystar,0.0,18.0,0xd9a947789974bad9be77e45c2b327174a9c59d71
YT,0.03951238,CHERRY YT,0.0,8.0,0x5c89736e9454200141b80c37eb28eaceca2ce8cb
YUKI,1.841919932997821e-05,YUKI,0.0,,0x5ab793e36070f0fac928ea15826b0c1bc5365119
YUNA,2.3284116105381897e-05,YUNA,0.0,18.0,0x2f6f397332b0f8b4536430bcc97980aa838f62f9
AAMMUNIRENWETH,45.88,Aave AMM UniRENWETH,0.0,18.0,0xa9e201a4e269d6cd5e9f0fcbcb78520cf815878b
AAMMUNIMKRWETH,3096.81,Aave AMM UniMKRWETH,0.0,18.0,0x370adc71f67f581158dc56f539df5f399128ddf9
AAMMUNILINKWETH,356.5,Aave AMM UniLINKWETH,0.0,18.0,0xb8db81b84d30e2387de0ff330420a4aaa6688134
AAMMUNIDAIWETH,156.53,Aave AMM UniDAIWETH,0.0,18.0,0x9303eabc860a743aabcc3a1629014cabcc3f8d36
MBBT,1.54,MeebitsDAO Pool,0.0,18.0,0x4ee4f96838454e67fce92b2c53b0f1a97d047179
AAMMUNIDAIUSDC,2256301.0,Aave AMM UniDAIUSDC,0.0,18.0,0xe340b25fe32b1011616bb8ec495a4d503e322177
MBASE,0.188409,MINEBASE,0.0,18.0,0xba3e5f8b4200a5eb856ff2c3e001ab29444491aa
AAMMUNICRVWETH,564.42,Aave AMM UniCRVWETH,0.0,18.0,0x0ea20e7ffb006d4cfe84df2f72d8c7bd89247db0
MAZI,0.007194814895323898,MaziMatic,0.0,,0x5b8650cd999b23cf39ab12e3213fbc8709c7f5cb
AAMMUNIBATWETH,55.12,Aave AMM UniBATWETH,0.0,18.0,0xa1b0edf4460cc4d8bfaa18ed871bff15e5b57eb4
YVAULT LP-YCURVE(YYCRV),0.011053329067566748,yVault LP-yCurve,0.0,,0x5dbcf33d8c2e976c6b560249878e6f1491bca25c
MAYP,523970.0,MAYA PREFERRED,0.0,18.0,0x7cda79830faf07ed696fe220566116951ced36a7
MAYFI,7810.64,Matic Aave Interest Bearing YFI,0.0,18.0,0xe20f7d1f0ec39c4d5db01f53554f2ef54c71f613
MAYC,12772.13,MAYC Vault (NFTX),0.0,18.0,0x94c9ceb2f9741230fad3a62781b27cc79a9460d4
MAXR,5.02e-05,MAX REVIVE,0.0,9.0,0x8a2ead49d2123edee893181fb69527a022235c36
YOUC,0.540015,YOUcash,0.0,10.0,0x3d371413dd5489f3a04c07c0c2ce369c20986ceb
AAMMUNIUNIWETH,437.96,Aave AMM UniUNIWETH,0.0,18.0,0x3d26dcd840fcc8e4b2193ace8a092e4a65832f9f
YOT,0.01001014,PayYoda,0.0,6.0,0x9f978aa425148cdd9223eb175446a877b86727ff
AAMMUSDT,0.999824,Aave AMM USDT,0.0,6.0,0x17a79792fe6fe5c95dfe95fe3fcee3caf4fe4cb7
MCG,0.02104443,MICROCHAINS GOV TOKEN,0.0,18.0,0x9ccf191169a613eca433a249d3f40131178caebc
MCF,0.0047595184376413805,MCFinance,0.0,10.0,0xe33ae4e795114279721047484e5ad5cc7df24fcb
MCDOGE,2e-18,McDoge,0.0,9.0,0x5fdfe5ee55ae0fb7e0dba3481ea46f22fc92cbbb
MCD,3.89,CDBIO,0.0,18.0,0xc66cdac744916afb6811c71c277d88de90ce8d5b
MCC,0.064336,MedCareCoin,0.0,18.0,0xfeead860ffa43e5660ca62ea5953a74f695c1d5b
MCC,4.24603e-07,MULTI-CHAIN CAPITAL,0.0,9.0,0xc146b7cdbaff065090077151d391f4c96aa09e0c
AAPX,0.083526,AMPnet,0.0,18.0,0xbfd815347d024f449886c171f78fa5b8e6790811
YIELD,1.38,PolyYield,0.0,18.0,0xce4e6da9c509cb33c23d748713c681c959f68658
AAPL,0.00499725,Apple Protocol,0.0,18.0,0xd059c8a4c7f53c4352d933b059349ba492294ac9
AAMMWETH,1843.88,Aave AMM WETH,0.0,18.0,0xf9fb4ad91812b704ba883b11d2b576e890a6730a
AAMMWBTC,27520.0,Aave AMM WBTC,0.0,8.0,0x13b2f6928d7204328b0e8e4bcd0379aa06ea21fa
MCAT20,3.47,Wrapped Moon Cats,0.0,18.0,0xf961a1fa7c781ecd23689fe1d0b7f3b6cbb2f972
AAMMUSDC,1.009,Aave AMM USDC,0.0,6.0,0xd24946147829deaa935be2ad85a3291dbf109c80
AAMMUNIUSDCWETH,186417381.0,Aave AMM UniUSDCWETH,0.0,18.0,0x391e86e2c002c70dee155eaceb88f7a3c38f5976
AAMMUNIYFIWETH,18490.08,Aave AMM UniYFIWETH,0.0,18.0,0x5394794be8b6ed5572fcd6b27103f46b5f390e8f
AAMMUNIWBTCWETH,1770894781.0,Aave AMM UniWBTCWETH,0.0,18.0,0xc58f53a8adff2fb4eb16ed56635772075e2ee123
YLDY,7.429228003611372e-05,Yieldly,0.0,,0x88cb253d4c8cab8cdf7948a9251db85a13669e23
YMS,0.10252239435106,Yeni Malatyaspor Token,0.0,2.0,0xd64126835cecaca345c8f137bda68e975f5ab790
YO,0.0015556,YOHERO,0.0,18.0,0xebf4ca5319f406602eeff68da16261f1216011b5
YOK,0.04096973,YOKcoin,0.0,18.0,0x05fcc72cfb4150abae415c885f7a433ff523296f
AAMMUNIWBTCUSDC,55250573574474.0,Aave AMM UniWBTCUSDC,0.0,18.0,0x2365a4890ed8965e564b7e2d27c38ba67fec4c6f
MCASH,0.00179505,Monsoon Finance,0.0,18.0,0xa25610a77077390a75ad9072a084c5fbc7d43a0d
MCAP,9.147441446332176e-05,Meta Capital,0.0,9.0,0xbce0665b20164d6cd6d15e70fed1e094ad4a44f0
YORI,2.98e-06,The Path Of Light,0.0,9.0,0x1ab052db3216835182926a6d516762b0f1634661
MCADE,0.02745450017204432,Metacade,0.0,,0xed328e9c1179a30ddc1e7595e036aed8760c22af
YORK,0.053857,PolyYork,0.0,18.0,0x21de43d96cfddd203da3352545e0054534776652
MESA,0.00336617,METAVISA,0.0,18.0,0x5afff9876c1f98b7d2b53bcb69eb57e92408319f
AC,0.599615,ArtCoin,0.0,18.0,0x26ce26b4cbecd0dfd592d3cdc9fc753af737e81a
ACAP,0.00028783,Alpha Capital,0.0,18.0,0xd5a98e77d1feb091344096301ea336a5c07a6a41
MESH,0.04206413,Meshswap Protocol,0.0,18.0,0x82362ec182db3cf7829014bc61e9be8a2e82868a
XNP,0.5854028717445526,XNP,0.0,,0xbcf91e60a6719eb3e9308addf1f7c6185c2af889
XOLO,4.971061766055127e-05,Xoloitzcuintli,0.0,18.0,0x3252d4221f92b7af3774da8312f01600ec84b252
AEGIS,0.00092136,StonkLeague,0.0,18.0,0x15dd37a83564559927bbdcdbfcf85f60a2c6a419
AEGGS,4.914e-08,aEGGS,0.0,18.0,0x2e516ba5bf3b7ee47fb99b09eadb60bde80a82e0
ADVT,1.4253477742031081e-06,Advantis,0.0,9.0,0x69e37422cb87d963367f73a119c8ce9a4d529b72
XOV,3.27e-05,XOVBANK,0.0,18.0,0x153ed9cc1b792979d2bde0bbf45cc2a7e436a5f9
XOY,0.896085,XOYCoin,0.0,8.0,0xe9f1d62c671efe99896492766c0b416bd3fb9e52
XP,0.052973,PolkaFantasy,0.0,18.0,0x180cfbe9843d79bcafcbcdf23590247793dfc95b
LEVL,0.00270962,LEVOLUTION,0.0,18.0,0x09970aec766b6f3223aca9111555e99dc50ff13a
XPN,0.00099803,PANTHEON X,0.0,18.0,0x3b9e094d56103611f0acefdab43182347ba60df4
XPND,0.000237,Xpendium,0.0,18.0,0x03f61137bfb86be07394f0fd07a33984020f96d8
MFI,3.45,MetaFinance,0.0,18.0,0xeadc218ac4cb7895a5a56e6484646b48f841c45a
LEVX,0.01519459491519973,Leverage Protocol,0.0,,0x86f0cdb38a853420be4dbf6a3a9a3fe0756bc701
LEXE,0.00919928,LendeXe Finance,0.0,18.0,0x53011e93f21ec7a74cdfbb7e6548f1abce306833
MFF,9.574e-05,Meta Farmer Finance,0.0,18.0,0xcbfa5f7e44d7cd08666766c2935e2fdaa953178f
XPT,6.021e-05,Cryptobuyer,0.0,18.0,0x08aa0ed0040736dd28d4c8b16ab453b368248d19
XQC,0.004288282901860801,QURAS,0.0,8.0,0x70da48f4b7e83c386ef983d4cef4e58c2c09d8ac
XRA,0.00389181,XRIBA,0.0,18.0,0x7025bab2ec90410de37f488d1298204cd4d6b29d
XRPC,0.00979381,XRP Classic,0.0,8.0,0xd4ca5c2aff1eefb0bea9e9eab16f88db2990c183
ADOGE,2.9659e-08,ArbiDoge,0.0,18.0,0x155f0dd04424939368972f4e1838687d6a831151
XRT,0.0279693,XenoRunToken,0.0,8.0,0x95652e39e6fb55d41f6a975079035829293e0e16
ADINU,1.989e-08,Adventure Inu,0.0,9.0,0x2f9f363685ffecc8d7bed0486d8c2b21232bdc5a
XRUN,0.32994,XRUN,0.0,18.0,0x5833dbb0749887174b254ba4a5df747ff523a905
ADF,0.362723,Ad Flex,0.0,18.0,0x7220e92d418e2eb59d0c25d195fa004bfd3afc42
LFC,1.003e-05,Linfinity,0.0,18.0,0xe0c8087ce1a17bdd5d6c12eb52f8d7eff7791987
LFT,2e-06,LIFETIME,0.0,18.0,0xb620be8a1949aa9532e6a3510132864ef9bc3f82
MFC,2.462e-08,MULTI-FARM CAPITAL,0.0,18.0,0x337dd23d05c27bff099d3604938bfc23a9b25820
AEL,6.88,Aelysir,0.0,18.0,0xd337382da15d12bb6e56498e91df64f86c8f1ea8
XNO,0.00024124,Xeno,0.0,18.0,0x05bbe7240de66f6480c9aeda77c1376b13393f83
MG,0.00462086,MINERGATE,0.0,,0xb444cb2bcb19180602328fa774738cb8dbd6677b
XLS,0.01255876,ELIS,0.0,18.0,0x6c862f803ff42a97d4a483ab761256ad8c90f4f8
MIDAS,1.35,MIDAS,0.0,18.0,0x97e6e31afb2d93d437301e006d9da714616766a5
MIDA,0.01926538,MIDA,0.0,18.0,0x6cd13e1856286de773a435c8ba93a7c73a04f82d
AETHB,1741.22,Ankr Reward-Earning Staked ETH,0.0,18.0,0xd01ef7c0a5d8c432fc2d1a85c66cf2327362e5c6
MICRO,1.457e-05,MICROMINES,0.0,18.0,0xbe6c8f2810ef39420d2dc2901b8414c8c45fee6d
MHUNT,0.0090995,MetaShooter,0.0,18.0,0x61f95bd637e3034133335c1baa0148e518d438ad
MGP,0.002443,MangoChain,0.0,18.0,0x8a845fc339ceb022a695281554890429a34df120
AETH,1739.25,AAVE ETH V1,0.0,18.0,0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04
MGN,81.92,Mugen Finance,0.0,18.0,0xfc77b86f3ade71793e1eec1e7944db074922856e
MGKL,2.3943154776230384e-07,MAGIKAL.ai,0.0,,0x6a26ee7755d939b96cdcd8a0370630d48902fd7c
XJP,0.082861,eXciting Japan Coin,0.0,18.0,0x604026696fdb3c6720ae3049c46d59ac604dea0a
XLAB,3.49e-06,XCELTOKEN PLUS,0.0,18.0,0x8c4e7f814d40f8929f9112c5d09016f923d34472
XLON,2.1518287479860299e-07,Xenlon Mars,0.0,,0x36ff4dae0e88113d68b1209e245b0e3af92e9d58
XMARK,0.010436507461063045,xMARK,0.0,9.0,0x36b679bd64ed73dbfd88909cdcb892cb66bd4cbb
MGCHI,4.2808e-14,Metagochi,0.0,9.0,0xc1a85faa09c7f7247899f155439c5488b43e8429
XMARK,0.00632799,xMARK,0.0,9.0,0xf153eff70dc0bf3b085134928daeea248d9b30d0
XMATIC,1.022,xMATIC,0.0,18.0,0xf6d5d14c5684fa5853a3be6d217cad19c6ab2164
XMETA,0.00187543,X-METAVERSE,0.0,18.0,0x591127253e40d4f63bf29ccf3d81fd062a149c8c
LEVI,0.602549,LeverageInu,0.0,18.0,0x954ac1c73e16c77198e83c088ade88f6223f3d44
LEVI,1.7004487247418206e-08,Levi,0.0,,0xaa59c1793df71f4a689ad41f8e3e94fd4cb4b5c6
AENS,0.0002210303919597385,AEN Smart Token,0.0,8.0,0xd38de88687172bde440755b5237987e4a87c23a7
MGG,0.00366703,METAGAMING GUILD,0.0,18.0,0x7237c0b30b1355f1b76355582f182f6f04b08740
XMT,0.01940695241677645,MetalSwap,0.0,18.0,0x3e5d9d8a63cc8a88748f229999cf59487e90721e
XMT,0.01947117,MetalSwap,0.0,18.0,0xadbe0eac80f955363f4ff47b0f70189093908c04
XMU,0.00219016,Mushe,0.0,9.0,0x56123908aca89bf60ce9659ae9f4589e46c8d2cf
AENJ,0.33976427134097303,Aave Enjin,0.0,18.0,0xac6df26a590f08dcc95d5a4705ae8abbc88509ef
AENJ,0.340326,Aave ENJ v1,0.0,18.0,0x712db54daa836b53ef1ecbb9c6ba3b9efb073f40
XSHARE,0.00079928,SpaceShipX,0.0,18.0,0x9f64d1aacb129b844500119b50938c57aa9ad6e5
MFC,2.464e-08,Multi-Farm Capital,0.0,9.0,0x25b3e27f03fd51163818b111690066e1b088f800
MF1,0.01297011,META FINANCE,0.0,18.0,0x9b5161a41b58498eb9c5febf89d60714089d2253
ACR,6.825e-05,AI Card Render,0.0,18.0,0xdd389517320720f09db75d20a27d8a2cfa5f8568
ACY,0.00698873,ACY Finance,0.0,18.0,0xaf9db9e362e306688af48c4acb9618c06db38ac3
METAL,0.052128,METAL BLOCKCHAIN,0.0,18.0,0x294559fa758c88d639fd085751e463fee7806eab
ACX,0.00087458,ACCESSLAUNCHER,0.0,18.0,0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f
METAI,21.75,Metaverse Index Token,0.0,18.0,0xefc996ce8341cd36c55412b51df5bbca429a7617
ACRV,0.619425,Aladdin cvxCRV,0.0,18.0,0xebf1f92d4384118bfb91b4496660a95931c92861
ACRV,0.619425,Aladdin cvxCRV,0.0,18.0,0x89c90e480a39fbe3886bb5bd53ba5b1acc69d4fb
ACRV,0.619425,Aladdin cvxCRV,0.0,18.0,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884
ACRIA,0.018027874130476768,Acria.AI,0.0,18.0,0x44f5909e97e1cbf5fbbdf0fc92fd83cde5d5c58a
METAGON,2.76888e-07,Metagon,0.0,9.0,0xa9cb489b3e59ca5f30b45c1ec2fc068ad6551686
META,2.194e-05,ABCMETA,0.0,8.0,0xedcfb6984a3c70501baa8b7f5421ae795ecc1496
META,1.70912e-10,Meta Inu Token,0.0,18.0,0x93ecdfe316de6dc44c2104183b7f6736d83521c2
Y2B,0.00505066,Y2B,0.0,18.0,0xf9c12b27ce5058ab98ce11bd53900f84e18c0650
ACR,0.00224989,Acreage Coin,0.0,18.0,0x76306f029f8f99effe509534037ba7030999e3cf
XVC,0.00061149,XAVE COIN,0.0,18.0,0x4fabf135bcf8111671870d4399af739683198f96
ACPT,5.706642265500486e-05,Crypto Accept,0.0,18.0,0xcad2d4c4469ff09ab24d02a63bcedfcd44be0645
ACOIN,0.04053147846380913,Alchemy,0.0,,0xb62d46a21fef0fadb5b92fc5ef7077e71e65631c
META,0.01897943,Metalk,0.0,18.0,0x364fcd7325c035cc4f2cde8b6c8d7df5e7db6589
ACID,372.45,Acid,0.0,9.0,0x29c1ea5ed7af53094b1a79ef60d20641987c867e
YAMP,0.00016428,Yamp Finance,0.0,18.0,0x87f654c4b347230c60cad8d7ea9cf0d7238bcc79
ACDC,1.5039e-11,Volt,0.0,18.0,0xfc44ec51c80e35a87bc2140299b1636ec83dfb04
MET,1.41,METRONOME,0.0,18.0,0x2ebd53d035150f328bd754d6dc66b99b0edb89aa
YASHA,1.245e-05,YASHA,0.0,18.0,0xd75f1f81b69bdd4df8efbb70e9c6f4609009d753
YAY,0.00140054,YAYSWAP,0.0,,0xa201fa1677498e61ac96c37823c7bd507086e2d0
YAYO,0.00122754,Yayo Coin,0.0,4.0,0xf7058856f405542cd660e8ce4751248f2d037f2b
MESH,0.00090251,MeshBox,0.0,18.0,0xcf9fbffec9e0e5bbc62e79bf1965f5db76955661
ACAR,2.43,AGA Carbon Rewards,0.0,18.0,0xcbce9f77921c2e90522d438df4c5582f4c617768
XWG,0.001283,X WORLD GAMES,0.0,,0x0a77ef9bf662d62fbf9ba4cf861eaa83f9cc4fec
METANO,0.0005013441694781719,Metano,0.0,18.0,0x9d9e399e5385e2b9a58d4f775a1e16441b571afb
XSHIP,0.02887743,XSHIP,0.0,18.0,0xcb3fe445e9c118e2232203b1d4a44f900cbd95b2
XT,2.69,XT.COM,0.0,18.0,0x4be10da47a07716af28ad199fbe020501bddd7af
MEZZ,1.1562173419887467,MEZZ Token,0.0,18.0,0xc4c346edc55504574cceb00aa1091d22404a4bc3
XSHRAP,65.27,xShrap,0.0,18.0,0x1e3c6c53f9f60bf8aae0d7774c21fa6b1afddc57
XSP,1.867e-05,XSwap,0.0,18.0,0x9b06d48e0529ecf05905ff52dd426ebec0ea3011
MEXPEPE,2.5066159314350747e-08,Mexican Pepe,0.0,,0x8e199473348eb597d428d4ce950479771a109715
MEWTWO,1.061e-09,Mewtwo Inu,0.0,9.0,0x4f2ab9d03ce5b8d0d3bca09259c78005d2775e08
XSTUSD,0.9532289831202693,SORA Synthetic USD,0.0,,0xc7d9c108d4e1dd1484d3e2568d7f74bfd763d356
MEVFREE,0.006762021672366175,MEVFree,0.0,18.0,0x1936c91190e901b7dd55229a574ae22b58ff498a
MEV,0.00681222,MEVerse,0.0,18.0,0xb3cb8d5aeff0f4d1f432f353309f47b885e404e3
LGOLD,50.43,LYFE GOLD,0.0,18.0,0x27778e14ce36d3b85e1effeb43816a17bbb7088a
METR,9.38,METRIA NETWORK,0.0,18.0,0x405ce8b2eaeea7d4ba5fc160848cb2a6569e03f0
LHCOIN,0.00058538,LHCoin,0.0,8.0,0x0778cc2e8bbad3d483e82371606d100cc8604522
ADDY,0.242543,Adamant,0.0,18.0,0xc3fdbadc7c795ef1d6ba111e06ff8f16a20ea539
LIBERTAS,0.00061054,LIBERTAS,0.0,2.0,0x49184e6dae8c8ecd89d8bdc1b950c597b8167c90
LICP,0.00296216,Liquid ICP,0.0,18.0,0x1b43b97094aa3c6cc678edb9e28ac67daaa7cc64
ADAL,0.00186061,Adalend,0.0,18.0,0xae1107fc7cef1294f09185ac475c9886527dcd8a
ADAI,0.998528,AAVE DAI,0.0,18.0,0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d
ADABEAR,1.49378e-10,3X SHORT CARDANO TOKEN,0.0,18.0,0xb3299d4bab93bf04d5b11bc49cd6dfad1f77d23f
AD,5.61e-06,ANGEL DUST,0.0,,0xe973e453977195422b48e1852a207b7ee9c913c7
ACYC,6.82203e-07,ALL COINS YIELD CAPITAL,0.0,18.0,0xb56a1f3310578f23120182fb2e58c087efe6e147
XUC,0.00349021,EXCHANGE UNION,0.0,18.0,0xc324a2f6b05880503444451b8b27e6f9e63287cb
XUSD,1.009,SYNTHETIC USD,0.0,,0x1c9ba9144505aaba12f4b126fda9807150b88f80
XUSD,1.045,xDollar Stablecoin,0.0,18.0,0x3509f19581afedeff07c53592bc0ca84e4855475
XUSD,1.045,xDollar Stablecoin,0.0,18.0,0x3a3e7650f8b9f667da98f236010fbf44ee4b2975
XUSD,0.626992,Space Rebase XUSD,0.0,18.0,0x81ee105457c4eafc061b8c8fedc7bb45d22286d2
METEOR,2.24,Meteorite Network,0.0,9.0,0x765baefcb5418fa9f7dddacb1ccc07bd0e890e4e
LIBFX,0.0013975,LIBFX,0.0,18.0,0xc0ea83113038987d974fe667831a36e442e661e7
AAMMUNIAAVEWETH,937.89,Aave AMM UniAAVEWETH,0.0,18.0,0xe59d2ff6995a926a574390824a657eed36801e55
LINKBEAR,1.99809e-10,3X SHORT CHAINLINK TOKEN,0.0,18.0,0xa209ba34c01a2713a4453a656630cc9de8a362bc
ARRO,0.000290275572432387,Arro Social,0.0,,0xe630943d2a62cfb48dbcd1be812f74f8dfa6eff5
$GNOME,0.264069,GNOME,0.0,18.0,0x6e8a8726639d12935b3219892155520bdc57366b
$NOWAI,6.420086580233869e-05,NOWAI,0.0,18.0,0x987441856ba4f463544fc68ccbf6a80f434a7956
$NA,0.067382,Its Not Art,0.0,6.0,0xfc3718cd921549a2cb67636b82a01d067726c428
LST,4.98639e-07,Luckstar,0.0,18.0,0x681ecc5a0bfd18c308a1138ff607f818bac5e417
$MONG,1.2798426803984267e-07,MongCoin,0.0,,0x1ce270557c1f68cfb577b856766310bf8b47fd9c
ZED,0.02310387,ZED RUN,0.0,18.0,0x5ec03c1f7fa7ff05ec476d19e34a22eddb48acdc
$MECHA,0.148211,Mechanium,0.0,18.0,0xc5bcc8ba3f33ab0d64f3473e861bdc0685b19ef5
ZEDXION,0.01654333,ZEDXION,0.0,,0xbafdabadcf19d0cfbbe0ab9c69cf050d86ff888c
ZEDXION,0.125938,Zedxion,0.0,18.0,0xfbc4f3f645c4003a2e4f4e9b51077d2daa9a9341
$MECHA,0.148211,Mechanium,0.0,18.0,0xacd4e2d936be9b16c01848a3742a34b3d5a5bdfa
$MAX,2.97541e-10,Max Bidding,0.0,18.0,0x1370e3b7aa261dcbe19ee24c456e56ff186aec85
$MAID,0.857696,MaidCoin,0.0,18.0,0x4af698b479d0098229dc715655c667ceb6cd8433
$KYUB,1.1510927872318796e-06,Kyuubi,0.0,,0xee3d92710d912450fbf066d6f55a57ae0f81129d
ZENI,0.00603325,ZENNIES,0.0,18.0,0x9c6666d5ff4b53b5eb3bd866664c15d0bfcecaa7
ZENIQ,0.038783057037241934,Zeniq,0.0,18.0,0x5b52bfb8062ce664d74bbcd4cd6dc7df53fd7233
$KRAUSE,0.02956786,KRAUSE,0.0,18.0,0x9f6f91078a5072a8b54695dafa2374ab3ccd603b
ZEON,0.00207643,ZEON NETWORK,0.0,18.0,0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532
$KING,3.6e-05,King Swap,0.0,18.0,0xd2057d71fe3f5b0dc1e3e7722940e1908fc72078
$KENTO,0.00040528940480716313,Kento,0.0,,0x87000927a202bd955a629fd4bddcd8a8d113557e
